('John Coker', '/players/c/cokerjo01.html')
('Justin Reed', '/players/r/reedju01.html')
('Thomas Hamilton', '/players/h/hamilth01.html')
('Tremaine Fowlkes', '/players/f/fowlktr01.html')
('Tornike Shengelia', '/players/s/shengto01.html')
('J.R. Reid', '/players/r/reidjr01.html')
('Grant Hill', '/players/h/hillgr01.html')
('Derek Anderson', '/players/a/anderde01.html')
('Hassan Whiteside', '/players/w/whiteha01.html')
('Hakeem Olajuwon', '/players/o/olajuha01.html')
('Andrew Nicholson', '/players/n/nichoan01.html')
('Aaron Gordon', '/players/g/gordoaa01.html')
('Julyan Stone', '/players/s/stoneju01.html')
('Zach Collins', '/players/c/colliza01.html')
('Tang Hamilton', '/players/h/hamilta01.html')
('Anthony Roberson', '/players/r/roberan02.html')
('Darius Songaila', '/players/s/songada01.html')
('J.J. Hickson', '/players/h/hicksjj01.html')
('Jordan Williams', '/players/w/willijo03.html')
('Kobe Bryant', '/players/b/bryanko01.html')
('Chris Garner', '/players/g/garnech01.html')
('Kevin Jones', '/players/j/joneske01.html')
('Elliot Perry', '/players/p/perryel01.html')
('Sean Elliott', '/players/e/elliose01.html')
('Ray Spalding', '/players/s/spaldra01.html')
('Jeff Foote', '/players/f/footeje01.html')
('Anthony Randolph', '/players/r/randoan01.html')
('Malik Hairston', '/players/h/hairsma01.html')
('London Perrantes', '/players/p/perralo01.html')
('Mark West', '/players/w/westma01.html')
('Travis Knight', '/players/k/knightr01.html')
('Paul Davis', '/players/d/davispa01.html')
('Cristiano Felício', '/players/f/feliccr01.html')
('Ryan Arcidiacono', '/players/a/arcidry01.html')
('Jonny Flynn', '/players/f/flynnjo01.html')
('Andrew Lang', '/players/l/langan01.html')
('Duane Causwell', '/players/c/causwdu01.html')
('Phil Pressey', '/players/p/pressph01.html')
('Justin Holiday', '/players/h/holidju01.html')
('Wally Szczerbiak', '/players/s/szczewa02.html')
('Ricky Ledo', '/players/l/ledori01.html')
('Ibo Kutluay', '/players/k/kutluib01.html')
('Andris Biedriņš', '/players/b/biedran01.html')
('Gary Clark', '/players/c/clarkga01.html')
('Andre Drummond', '/players/d/drumman01.html')
('Terry Davis', '/players/d/daviste01.html')
('Latrell Sprewell', '/players/s/sprewla01.html')
('Mateen Cleaves', '/players/c/cleavma01.html')
('Sean Rooks', '/players/r/rooksse01.html')
('Ben Bentil', '/players/b/bentibe01.html')
('Charlie Ward', '/players/w/wardch01.html')
('Andrei Kirilenko', '/players/k/kirilan01.html')
('Glenn Robinson', '/players/r/robingl02.html')
('Marquis Teague', '/players/t/teaguma01.html')
('Melvin Ely', '/players/e/elyme01.html')
('Damir Markota', '/players/m/markoda01.html')
('Nick Johnson', '/players/j/johnsni01.html')
('Mangok Mathiang', '/players/m/mathima01.html')
('Alec Peters', '/players/p/peteral01.html')
('Antonio Daniels', '/players/d/daniean01.html')
('Nate Wolters', '/players/w/woltena01.html')
('Alex Stepheson', '/players/s/stephal01.html')
('Jarrett Allen', '/players/a/allenja01.html')
('Justin Jackson', '/players/j/jacksju01.html')
('Tim Legler', '/players/l/legleti01.html')
('Tyler Johnson', '/players/j/johnsty01.html')
('Dennis Schröder', '/players/s/schrode01.html')
('Renaldo Major', '/players/m/majorre01.html')
('Luka Dončić', '/players/d/doncilu01.html')
('Markelle Fultz', '/players/f/fultzma01.html')
('Christian Eyenga', '/players/e/eyengch01.html')
('A.J. Bramlett', '/players/b/bramlaj01.html')
('Emmanuel Mudiay', '/players/m/mudiaem01.html')
('Sean Singletary', '/players/s/singlse01.html')
('Tyrone Corbin', '/players/c/corbity01.html')
('John Celestand', '/players/c/celesjo01.html')
('Chris Richard', '/players/r/richach01.html')
('Jordan Adams', '/players/a/adamsjo01.html')
('C.J. Watson', '/players/w/watsocj01.html')
('Dāvis Bertāns', '/players/b/bertada01.html')
('Ime Udoka', '/players/u/udokaim01.html')
('Eduardo Nájera', '/players/n/najered01.html')
('Andre Roberson', '/players/r/roberan03.html')
('Pervis Ellison', '/players/e/ellispe01.html')
('Stacey Augmon', '/players/a/augmost01.html')
('Michael Finley', '/players/f/finlemi01.html')
('Dickey Simpkins', '/players/s/simpkdi01.html')
('Davon Reed', '/players/r/reedda01.html')
('Trae Young', '/players/y/youngtr01.html')
('Dee Brown', '/players/b/brownde03.html')
('Marcus Camby', '/players/c/cambyma01.html')
('Dante Cunningham', '/players/c/cunnida01.html')
('Toby Bailey', '/players/b/baileto01.html')
('David Vanterpool', '/players/v/vanteda01.html')
('Maurice Baker', '/players/b/bakerma01.html')
('Predrag Savović', '/players/s/savovpr01.html')
('Chris Johnson', '/players/j/johnsch04.html')
('Darius Miller', '/players/m/milleda01.html')
('Orlando Johnson', '/players/j/johnsor01.html')
('Xavier Munford', '/players/m/munfoxa02.html')
('B.J. Armstrong', '/players/a/armstbj01.html')
('Anthony Davis', '/players/d/davisan02.html')
('Isaiah Taylor', '/players/t/taylois01.html')
('Sean Kilpatrick', '/players/k/kilpase01.html')
('Mikal Bridges', '/players/b/bridgmi01.html')
('James Nunnally', '/players/n/nunnaja01.html')
('George Lynch', '/players/l/lynchge01.html')
('Quincy Miller', '/players/m/millequ01.html')
('Lynn Greer', '/players/g/greerly01.html')
('Joakim Noah', '/players/n/noahjo01.html')
('Sam Mitchell', '/players/m/mitchsa01.html')
('Khalid El-Amin', '/players/e/elamikh01.html')
('Troy Caupain', '/players/c/caupatr01.html')
('Jahlil Okafor', '/players/o/okafoja01.html')
('Luke Ridnour', '/players/r/ridnolu01.html')
('Randell Jackson', '/players/j/jacksra02.html')
('Jerry Stackhouse', '/players/s/stackje01.html')
('Daniel Santiago', '/players/s/santida01.html')
('Acie Law', '/players/l/lawac01.html')
('Pat Burke', '/players/b/burkepa01.html')
('Brandon Jennings', '/players/j/jennibr01.html')
('Don MacLean', '/players/m/macledo01.html')
('Omar Cook', '/players/c/cookom01.html')
('Charles Cooke', '/players/c/cookech01.html')
('Deonte Burton', '/players/b/burtode02.html')
('Paul Grant', '/players/g/grantpa01.html')
('JaKarr Sampson', '/players/s/sampsja02.html')
('Kedrick Brown', '/players/b/brownke01.html')
('Mike Penberthy', '/players/p/penbemi01.html')
('Johnathan Williams', '/players/w/willijo04.html')
('Jake Tsakalidis', '/players/t/tsakaja01.html')
('Pat Connaughton', '/players/c/connapa01.html')
('Shawnelle Scott', '/players/s/scottsh01.html')
('Stanley Roberts', '/players/r/roberst01.html')
('Ryan Stack', '/players/s/stackry01.html')
('Matt Maloney', '/players/m/malonma01.html')
('Marcus Williams', '/players/w/willima04.html')
('Josh Harrellson', '/players/h/harrejo01.html')
('Pascal Siakam', '/players/s/siakapa01.html')
('Tyler Dorsey', '/players/d/dorsety01.html')
('James Lang', '/players/l/langja01.html')
('Jarrod Uthoff', '/players/u/uthofja01.html')
('Rob Kurz', '/players/k/kurzro01.html')
('Mickaël Piétrus', '/players/p/pietrmi01.html')
('Samardo Samuels', '/players/s/samuesa01.html')
('Anthony Peeler', '/players/p/peelean01.html')
('Nicolas Batum', '/players/b/batumni01.html')
('Marcus Williams', '/players/w/willima03.html')
('Qyntel Woods', '/players/w/woodsqy01.html')
('Jordan Bell', '/players/b/belljo01.html')
('Stanislav Medvedenko', '/players/m/medvest01.html')
('Markel Brown', '/players/b/brownma02.html')
('Joe Crawford', '/players/c/crawfjo01.html')
('Eldridge Recasner', '/players/r/recasel01.html')
('Shane Heal', '/players/h/healsh01.html')
('Henry Ellenson', '/players/e/ellenhe01.html')
('Mike Muscala', '/players/m/muscami01.html')
('Chuck Person', '/players/p/persoch01.html')
('Richard Jefferson', '/players/j/jefferi01.html')
('Luc Longley', '/players/l/longllu01.html')
('Gerald Henderson', '/players/h/hendege02.html')
('Salah Mejri', '/players/m/mejrisa01.html')
('Willie Warren', '/players/w/warrewi01.html')
('Ira Newble', '/players/n/newblir01.html')
('Ante Žižić', '/players/z/zizican01.html')
('Iman Shumpert', '/players/s/shumpim01.html')
('Zendon Hamilton', '/players/h/hamilze01.html')
('Ian Mahinmi', '/players/m/mahinia01.html')
('Luis Flores', '/players/f/florelu01.html')
('Ira Bowman', '/players/b/bowmair01.html')
('Shayne Whittington', '/players/w/whittsh01.html')
('Bam Adebayo', '/players/a/adebaba01.html')
('Ruben Boumtje-Boumtje', '/players/b/boumtru01.html')
('Alexey Shved', '/players/s/shvedal01.html')
('Jayson Tatum', '/players/t/tatumja01.html')
('Anthony Goldwire', '/players/g/goldwan01.html')
('Zach Lofton', '/players/l/loftoza01.html')
('Dusty Hannahs', '/players/h/hannadu01.html')
('Matt Bullard', '/players/b/bullama01.html')
('Antonio Davis', '/players/d/davisan01.html')
('Brook Lopez', '/players/l/lopezbr01.html')
('Nick Fazekas', '/players/f/fazekni01.html')
('Theron Smith', '/players/s/smithth01.html')
('Donyell Marshall', '/players/m/marshdo01.html')
('Jake Layman', '/players/l/laymaja01.html')
('Jaren Jackson', '/players/j/jacksja02.html')
('Malik Rose', '/players/r/rosema01.html')
('Jonah Bolden', '/players/b/boldejo01.html')
('Joe Smith', '/players/s/smithjo02.html')
('Lionel Chalmers', '/players/c/chalmli01.html')
('Jared Sullinger', '/players/s/sullija01.html')
('Gerald Wallace', '/players/w/wallage01.html')
('David Lee', '/players/l/leeda02.html')
('Kostas Antetokounmpo', '/players/a/antetko01.html')
('Danny Ferry', '/players/f/ferryda01.html')
('Billy Owens', '/players/o/owensbi01.html')
('Alexis Ajinça', '/players/a/ajincal01.html')
('Tony Snell', '/players/s/snellto01.html')
('Roger Mason', '/players/m/masonro01.html')
('Shabazz Napier', '/players/n/napiesh01.html')
('Theo Pinson', '/players/p/pinsoth01.html')
('Fred Jones', '/players/j/jonesfr01.html')
('Perry Jones', '/players/j/jonespe01.html')
('Erick Green', '/players/g/greener01.html')
('Greg Anthony', '/players/a/anthogr01.html')
('Willy Hernangómez', '/players/h/hernawi01.html')
('Eddie Jones', '/players/j/jonesed02.html')
('Sasha Pavlović', '/players/p/pavloal01.html')
('David Benoit', '/players/b/benoida01.html')
('Kendrick Perkins', '/players/p/perkike01.html')
('Branden Dawson', '/players/d/dawsobr01.html')
('JamesOn Curry', '/players/c/curryja01.html')
('Kemba Walker', '/players/w/walkeke02.html')
('Luke Harangody', '/players/h/haranlu01.html')
('Reggie Jackson', '/players/j/jacksre01.html')
('Kyle Collinsworth', '/players/c/colliky01.html')
('Taylor Griffin', '/players/g/griffta01.html')
('Donté Greene', '/players/g/greendo01.html')
('Shelden Williams', '/players/w/willish02.html')
('Kyrylo Fesenko', '/players/f/fesenky01.html')
('Darington Hobson', '/players/h/hobsoda01.html')
('Theo Ratliff', '/players/r/ratlith01.html')
('Anthony Avent', '/players/a/aventan01.html')
('John Wall', '/players/w/walljo01.html')
('Jordan Crawford', '/players/c/crawfjo02.html')
('Ty Lawson', '/players/l/lawsoty01.html')
('Michael Bradley', '/players/b/bradlmi01.html')
('Steven Hill', '/players/h/hillst01.html')
('Darrell Arthur', '/players/a/arthuda01.html')
('Carmelo Anthony', '/players/a/anthoca01.html')
('Taurean Waller-Prince', '/players/p/princta02.html')
('Coty Clarke', '/players/c/clarkco01.html')
('Mehmet Okur', '/players/o/okurme01.html')
('Tyus Edney', '/players/e/edneyty01.html')
('Sterling Brown', '/players/b/brownst02.html')
('Bryce Dejean-Jones', '/players/d/dejeabr01.html')
('Marcus Haislip', '/players/h/haislma01.html')
('Greg Foster', '/players/f/fostegr01.html')
('Chimezie Metu', '/players/m/metuch01.html')
('Michael Stewart', '/players/s/stewami01.html')
('Nick Collison', '/players/c/collini01.html')
('Mitchell Robinson', '/players/r/robinmi01.html')
('Carldell Johnson', '/players/j/johnsca01.html')
('Kevin Séraphin', '/players/s/serapke01.html')
('Toni Kukoč', '/players/k/kukocto01.html')
('Shavlik Randolph', '/players/r/randosh01.html')
('Treveon Graham', '/players/g/grahatr01.html')
('Keith Benson', '/players/b/bensoke02.html')
('Shawne Williams', '/players/w/willish03.html')
('Jon Leuer', '/players/l/leuerjo01.html')
('Damone Brown', '/players/b/brownda02.html')
('Aaron Harrison', '/players/h/harriaa01.html')
('Corey Benjamin', '/players/b/benjaco01.html')
('Denzel Valentine', '/players/v/valende01.html')
('Jack Cooley', '/players/c/cooleja01.html')
('Dominic McGuire', '/players/m/mcguido01.html')
('Leandro Barbosa', '/players/b/barbole01.html')
('Derrick Zimmerman', '/players/z/zimmede01.html')
('Vince Carter', '/players/c/cartevi01.html')
('Reece Gaines', '/players/g/gainere01.html')
('Žarko Čabarkapa', '/players/c/cabarza01.html')
('Maurice Evans', '/players/e/evansma01.html')
('Karl Malone', '/players/m/malonka01.html')
('Elton Brand', '/players/b/brandel01.html')
('Marc Jackson', '/players/j/jacksma02.html')
('Erik Daniels', '/players/d/danieer01.html')
('Tony Bobbitt', '/players/b/bobbito01.html')
('Kevin Garnett', '/players/g/garneke01.html')
('T.J. Leaf', '/players/l/leaftj01.html')
('Marvin Williams', '/players/w/willima02.html')
('Shandon Anderson', '/players/a/andersh01.html')
('Jamil Wilson', '/players/w/wilsoja02.html')
('Frank Mason', '/players/m/masonfr01.html')
('Marcelo Huertas', '/players/h/huertma01.html')
('Monty Williams', '/players/w/willimo01.html')
('Yaroslav Korolev', '/players/k/korolya01.html')
('Joel Freeland', '/players/f/freeljo01.html')
('Cory Joseph', '/players/j/josepco01.html')
('Anthony Miller', '/players/m/millean01.html')
('Corsley Edwards', '/players/e/edwarco01.html')
('Patty Mills', '/players/m/millspa02.html')
('Ivica Zubac', '/players/z/zubaciv01.html')
('Enes Kanter', '/players/k/kanteen01.html')
('Chris McCray', '/players/m/mccrach01.html')
('Greg Oden', '/players/o/odengr01.html')
('Rusty LaRue', '/players/l/larueru01.html')
('Robert Hite', '/players/h/hitero01.html')
('Sean Marks', '/players/m/marksse01.html')
('Travis Best', '/players/b/besttr01.html')
('Kris Joseph', '/players/j/josepkr01.html')
('Dwayne Bacon', '/players/b/bacondw01.html')
('Nikola Jokić', '/players/j/jokicni01.html')
('John Stockton', '/players/s/stockjo01.html')
('Henry Sims', '/players/s/simshe01.html')
('Miloš Teodosić', '/players/t/teodomi01.html')
('Chris Johnson', '/players/j/johnsch03.html')
('Byron Mullens', '/players/m/mulleby01.html')
('Roy Rogers', '/players/r/rogerro02.html')
('Luke Walton', '/players/w/waltolu01.html')
('Rudy Fernández', '/players/f/fernaru01.html')
('John Wallace', '/players/w/wallajo01.html')
('Kevin Edwards', '/players/e/edwarke01.html')
('Carlos Boozer', '/players/b/boozeca01.html')
('Larry Sanders', '/players/s/sandela01.html')
('Duje Dukan', '/players/d/dukandu01.html')
('Julian Washburn', '/players/w/washbju01.html')
('Mike Smith', '/players/s/smithmi03.html')
('Luis Scola', '/players/s/scolalu01.html')
('Greg Monroe', '/players/m/monrogr01.html')
('Marcus Brown', '/players/b/brownma01.html')
('Kris Humphries', '/players/h/humphkr01.html')
('Ben Wallace', '/players/w/wallabe01.html')
('Gian Clavell', '/players/c/clavegi01.html')
('Greivis Vásquez', '/players/v/vasqugr01.html')
('Jon Barry', '/players/b/barryjo01.html')
('Yante Maten', '/players/m/matenya01.html')
('Walt Lemon', '/players/l/lemonwa01.html')
('James Young', '/players/y/youngja01.html')
('Donnell Harvey', '/players/h/harvedo01.html')
('Allan Ray', '/players/r/rayal01.html')
('Bruce Bowen', '/players/b/bowenbr01.html')
('Peter John Ramos', '/players/r/ramospe01.html')
('Axel Toupane', '/players/t/toupaax01.html')
('Justin Williams', '/players/w/williju01.html')
("Royce O'Neale", '/players/o/onealro01.html')
('Norman Powell', '/players/p/powelno01.html')
('Walter Herrmann', '/players/h/herrmwa01.html')
('Malik Sealy', '/players/s/sealyma01.html')
('Sharrod Ford', '/players/f/fordsh02.html')
('Muggsy Bogues', '/players/b/boguemu01.html')
('Jason Hart', '/players/h/hartja01.html')
('Aaron McKie', '/players/m/mckieaa01.html')
('Brian Shaw', '/players/s/shawbr01.html')
('Othello Hunter', '/players/h/hunteot01.html')
('Deron Williams', '/players/w/willide01.html')
('Popeye Jones', '/players/j/jonespo01.html')
('DeMarre Carroll', '/players/c/carrode01.html')
('Aaron Holiday', '/players/h/holidaa01.html')
('Rakeem Christmas', '/players/c/chrisra01.html')
('Arvydas Sabonis', '/players/s/sabonar01.html')
('Nikoloz Tskitishvili', '/players/t/tskitni01.html')
('Trey Thompkins', '/players/t/thomptr02.html')
('Michael Kidd-Gilchrist', '/players/k/kiddgmi01.html')
('Jordan Sibert', '/players/s/siberjo01.html')
('John Thomas', '/players/t/thomajo02.html')
('Boštjan Nachbar', '/players/n/nachbbo01.html')
('Chris Gatling', '/players/g/gatlich01.html')
('Malik Allen', '/players/a/allenma01.html')
('Robert Pack', '/players/p/packro01.html')
('Mark Blount', '/players/b/blounma01.html')
('Devin Gray', '/players/g/grayde01.html')
('Fred Hoiberg', '/players/h/hoibefr01.html')
('Stephen Graham', '/players/g/grahast01.html')
('Rasheed Wallace', '/players/w/wallara01.html')
('Steve Francis', '/players/f/francst01.html')
('Ed Davis', '/players/d/davised01.html')
('Justin Patton', '/players/p/pattoju01.html')
('Domantas Sabonis', '/players/s/sabondo01.html')
('Chris Andersen', '/players/a/anderch01.html')
('Stephen Zimmerman', '/players/z/zimmest01.html')
('Jason Kapono', '/players/k/kaponja01.html')
('Danuel House', '/players/h/houseda01.html')
('Brandon Roy', '/players/r/roybr01.html')
('Jorge Gutiérrez', '/players/g/gutiejo01.html')
('Eric Moreland', '/players/m/moreler01.html')
('Alex Len', '/players/l/lenal01.html')
('Drew Gooden', '/players/g/goodedr01.html')
('Daniel Theis', '/players/t/theisda01.html')
('Richard Hamilton', '/players/h/hamilri01.html')
('Jeff McInnis', '/players/m/mcinnje01.html')
('Robert Archibald', '/players/a/archiro01.html')
('Juan Hernangómez', '/players/h/hernaju01.html')
('Ike Anigbogu', '/players/a/anigbik01.html')
('Slavko Vraneš', '/players/v/vranesl01.html')
('Ronald Dupree', '/players/d/duprero01.html')
('Andre Brown', '/players/b/brownan01.html')
('Lou Amundson', '/players/a/amundlo01.html')
('Henry Walker', '/players/w/walkebi01.html')
('Daniel Hamilton', '/players/h/hamilda02.html')
('Didier Ilunga-Mbenga', '/players/m/mbengdj01.html')
('MarShon Brooks', '/players/b/brookma01.html')
('John Amaechi', '/players/a/amaecjo01.html')
('Courtney Sims', '/players/s/simsco01.html')
('Kevin Ollie', '/players/o/ollieke01.html')
('Jeremy Richardson', '/players/r/richaje01.html')
('Troy Daniels', '/players/d/danietr01.html')
('Xavier Henry', '/players/h/henryxa01.html')
('Devin Harris', '/players/h/harride01.html')
('Demetrius Jackson', '/players/j/jacksde01.html')
('Junior Harrington', '/players/h/harriju01.html')
('Emeka Okafor', '/players/o/okafoem01.html')
('Ron Mercer', '/players/m/mercero01.html')
('Quinn Cook', '/players/c/cookqu01.html')
('Daniel Orton', '/players/o/ortonda01.html')
('Cedric Henderson', '/players/h/hendece02.html')
('Bruno Šundov', '/players/s/sundobr01.html')
('Cameron Payne', '/players/p/payneca01.html')
('Khalid Reeves', '/players/r/reevekh01.html')
('Lou Williams', '/players/w/willilo02.html')
('Kelenna Azubuike', '/players/a/azubuke01.html')
('Luis Montero', '/players/m/montelu01.html')
('Donny Marshall', '/players/m/marshdo02.html')
('Earl Boykins', '/players/b/boykiea01.html')
('Terrel Harris', '/players/h/harrite01.html')
('Reggie Bullock', '/players/b/bullore01.html')
('Jalen Rose', '/players/r/roseja01.html')
('Deyonta Davis', '/players/d/davisde01.html')
('Reggie Jordan', '/players/j/jordare01.html')
('Mario Chalmers', '/players/c/chalmma01.html')
('Clarence Weatherspoon', '/players/w/weathcl01.html')
('Bobby Simmons', '/players/s/simmobo01.html')
('Shelvin Mack', '/players/m/macksh01.html')
('Raja Bell', '/players/b/bellra01.html')
('Maurice Carter', '/players/c/cartema01.html')
('Trenton Hassell', '/players/h/hassetr01.html')
('Andy Rautins', '/players/r/rautian01.html')
('Gary Payton', '/players/p/paytoga02.html')
('Justise Winslow', '/players/w/winslju01.html')
('Jarron Collins', '/players/c/collija03.html')
('Fred Vinson', '/players/v/vinsofr01.html')
('Tony Smith', '/players/s/smithto02.html')
('Tiago Splitter', '/players/s/splitti01.html')
('Kendall Gill', '/players/g/gillke01.html')
('Jermaine Jackson', '/players/j/jacksje01.html')
('Darnell Jackson', '/players/j/jacksda01.html')
('Ben Uzoh', '/players/u/uzohbe01.html')
('Andre Miller', '/players/m/millean02.html')
('Nemanja Nedović', '/players/n/nedovne01.html')
('Moritz Wagner', '/players/w/wagnemo01.html')
('Darius Washington', '/players/w/washida01.html')
("Amar'e Stoudemire", '/players/s/stoudam01.html')
('Allonzo Trier', '/players/t/trieral01.html')
('Kostas Papanikolaou', '/players/p/papanko01.html')
('Chase Budinger', '/players/b/budinch01.html')
('D.J. Strawberry', '/players/s/strawdj01.html')
('P.J. Hairston', '/players/h/hairspj02.html')
('Brice Johnson', '/players/j/johnsbr02.html')
('Mark Pope', '/players/p/popema01.html')
('Gheorghe Mureșan', '/players/m/muresgh01.html')
('Pete Chilcutt', '/players/c/chilcpe01.html')
('Troy Murphy', '/players/m/murphtr01.html')
('Wayne Turner', '/players/t/turnewa01.html')
('Raul Neto', '/players/n/netora01.html')
('Reggie Williams', '/players/w/willire02.html')
('Timofey Mozgov', '/players/m/mozgoti01.html')
('Rick Brunson', '/players/b/brunsri01.html')
('José Calderón', '/players/c/caldejo01.html')
('Bobby Jackson', '/players/j/jacksbo01.html')
('Amal McCaskill', '/players/m/mccasam01.html')
('Gal Mekel', '/players/m/mekelga01.html')
('Melvin Frazier', '/players/f/frazime01.html')
('Casey Jacobsen', '/players/j/jacobca01.html')
('Jevon Carter', '/players/c/carteje01.html')
('Michael Cage', '/players/c/cagemi01.html')
('Calbert Cheaney', '/players/c/cheanca01.html')
('Jordan McRae', '/players/m/mcraejo01.html')
('Brian Cardinal', '/players/c/cardibr01.html')
('Trey Gilder', '/players/g/gildetr01.html')
('Steve Novak', '/players/n/novakst01.html')
('Evan Fournier', '/players/f/fournev01.html')
('B.J. Johnson', '/players/j/johnsbj01.html')
('Aaron Brooks', '/players/b/brookaa01.html')
('Damyean Dotson', '/players/d/dotsoda01.html')
('Paul George', '/players/g/georgpa01.html')
('Kyle Korver', '/players/k/korveky01.html')
('Antoine Rigaudeau', '/players/r/rigauan01.html')
('Joey Graham', '/players/g/grahajo01.html')
('Solomon Alabi', '/players/a/alabiso01.html')
('Peyton Siva', '/players/s/sivape01.html')
('Tim James', '/players/j/jamesti01.html')
('Gordan Giriček', '/players/g/giricgo01.html')
('Deandre Ayton', '/players/a/aytonde01.html')
('Mookie Blaylock', '/players/b/blaylmo01.html')
('Josh Magette', '/players/m/magetjo01.html')
('Eric Gordon', '/players/g/gordoer01.html')
('Speedy Claxton', '/players/c/claxtsp01.html')
('Cleanthony Early', '/players/e/earlycl01.html')
('Terry Rozier', '/players/r/roziete01.html')
('Gary Trent', '/players/t/trentga02.html')
('Jamal Robinson', '/players/r/robinja03.html')
('Earl Barron', '/players/b/barroea01.html')
('Oliver Lafayette', '/players/l/lafayol01.html')
('Quincy Douby', '/players/d/doubyqu01.html')
('Tyronn Lue', '/players/l/luety01.html')
('Efthimi Rentzias', '/players/r/rentzef01.html')
('Chris Wright', '/players/w/wrighch02.html')
('Alan Henderson', '/players/h/hendeal01.html')
('John Collins', '/players/c/collijo01.html')
('Alize Johnson', '/players/j/johnsal02.html')
('Bobby Portis', '/players/p/portibo01.html')
('Donte Grantham', '/players/g/grantdo01.html')
('Noel Felix', '/players/f/felixno01.html')
('Kyle Wiltjer', '/players/w/wiltjky01.html')
('Randy Holcomb', '/players/h/holcora01.html')
('Lester Hudson', '/players/h/hudsole01.html')
('Josh Selby', '/players/s/selbyjo01.html')
('Jakob Poeltl', '/players/p/poeltja01.html')
('James Robinson', '/players/r/robinja02.html')
('Ian Clark', '/players/c/clarkia01.html')
('Dan McClintock', '/players/m/mcclida01.html')
('Seth Curry', '/players/c/curryse01.html')
('Leon Powe', '/players/p/powele01.html')
('Matt Geiger', '/players/g/geigema01.html')
('Joseph Forte', '/players/f/fortejo01.html')
('Pau Gasol', '/players/g/gasolpa01.html')
('Eddie Basden', '/players/b/basdeed01.html')
('Jamie Feick', '/players/f/feickja01.html')
('Álex Abrines', '/players/a/abrinal01.html')
('Jonathan Isaac', '/players/i/isaacjo01.html')
('Jamal Murray', '/players/m/murraja01.html')
('Mike Dunleavy', '/players/d/dunlemi02.html')
('Donovan Mitchell', '/players/m/mitchdo01.html')
('Lamar Odom', '/players/o/odomla01.html')
('Troy Bell', '/players/b/belltr01.html')
('Monta Ellis', '/players/e/ellismo01.html')
('Larry Nance', '/players/n/nancela02.html')
('Chris Wright', '/players/w/wrighch01.html')
('Linton Johnson', '/players/j/johnsli01.html')
('Joe Kleine', '/players/k/kleinjo01.html')
('Devin Brown', '/players/b/brownde02.html')
('Kyle Anderson', '/players/a/anderky01.html')
('Dalibor Bagarić', '/players/b/bagarda01.html')
('Gerald Green', '/players/g/greenge01.html')
('Rudy Gay', '/players/g/gayru01.html')
('Dorian Finney-Smith', '/players/f/finnedo01.html')
('Caris LeVert', '/players/l/leverca01.html')
('Jackson Vroman', '/players/v/vromaja01.html')
('Daryl Macon', '/players/m/maconda01.html')
('Corliss Williamson', '/players/w/willico02.html')
('Vernon Macklin', '/players/m/macklve01.html')
('Jonathan Gibson', '/players/g/gibsojo01.html')
('Anthony Johnson', '/players/j/johnsan02.html')
('Cedric Jackson', '/players/j/jacksce01.html')
('Alex Poythress', '/players/p/poythal01.html')
('Alex Caruso', '/players/c/carusal01.html')
('Dennis Rodman', '/players/r/rodmade01.html')
('Ben McLemore', '/players/m/mclembe01.html')
('Carlos Arroyo', '/players/a/arroyca01.html')
('Bradley Beal', '/players/b/bealbr01.html')
('Dario Šarić', '/players/s/saricda01.html')
('Darius Johnson-Odom', '/players/j/johnsda03.html')
('Isaiah Canaan', '/players/c/canaais01.html')
('Ryan Gomes', '/players/g/gomesry01.html')
('Lavor Postell', '/players/p/postela01.html')
('Antoine Walker', '/players/w/walkean02.html')
('Royce White', '/players/w/whitero03.html')
('Scott Williams', '/players/w/willisc01.html')
('Eddie Griffin', '/players/g/griffed01.html')
('Danny Green', '/players/g/greenda02.html')
('Allen Crabbe', '/players/c/crabbal01.html')
('Horace Grant', '/players/g/grantho01.html')
('Michael Smith', '/players/s/smithmi02.html')
('Johnny Newman', '/players/n/newmajo01.html')
('Caleb Swanigan', '/players/s/swanica01.html')
('Thanasis Antetokounmpo', '/players/a/antetth01.html')
('Bryant Reeves', '/players/r/reevebr01.html')
('Michael Gbinije', '/players/g/gbinimi01.html')
('Amile Jefferson', '/players/j/jeffeam01.html')
('Haywoode Workman', '/players/w/workmha01.html')
('Gary Forbes', '/players/f/forbega01.html')
('Donta Smith', '/players/s/smithdo04.html')
('Desmond Ferguson', '/players/f/fergude01.html')
('Jon Brockman', '/players/b/brockjo01.html')
('Tim Quarterman', '/players/q/quartti01.html')
('Udonis Haslem', '/players/h/hasleud01.html')
('Chris Taft', '/players/t/taftch01.html')
('Chris Babb', '/players/b/babbch01.html')
('David Andersen', '/players/a/anderda03.html')
('Doug McDermott', '/players/m/mcderdo01.html')
('Wesley Iwundu', '/players/i/iwundwe01.html')
('Josh Richardson', '/players/r/richajo01.html')
('Lawrence Roberts', '/players/r/roberla01.html')
('Arnett Moultrie', '/players/m/moultar01.html')
('Kentavious Caldwell-Pope', '/players/c/caldwke01.html')
('Mike Harris', '/players/h/harrimi01.html')
('Shake Milton', '/players/m/miltosh01.html')
("Jermaine O'Neal", '/players/o/onealje01.html')
('Derrick Dial', '/players/d/dialde01.html')
('Jarvis Hayes', '/players/h/hayesja01.html')
('Robert Whaley', '/players/w/whalero01.html')
